uid,dob,gender,province,country
127943,1985-09-10,2,25,vn
107543,2009-01-11,1,50,vn
114413,1952-03-10,2,59,vn
120742,1973-10-16,1,22,vn
117654,1969-06-13,2,44,vn
121692,1970-06-10,1,25,vn
107536,1967-04-07,1,3,vn
106009,1957-07-16,1,46,vn
112676,1952-12-24,1,49,vn
105712,2003-12-28,2,27,vn
127889,1958-05-14,1,23,vn
125444,2009-04-04,2,2,vn
122028,1965-02-24,1,51,vn
109652,1995-09-24,1,62,vn
113855,2001-10-09,2,55,vn
124975,1971-03-30,2,24,vn
117667,1999-08-21,1,57,vn
106904,1978-10-05,1,58,vn
104122,1986-10-12,2,63,vn
121549,2001-05-08,2,39,vn
115618,1994-01-18,1,46,vn
116835,2001-04-19,2,56,vn
107702,1968-03-11,1,56,vn
103262,2004-02-22,1,39,vn
119267,1998-05-13,2,14,vn
104175,1964-10-24,1,28,vn
102800,1961-10-01,2,34,vn
122536,1990-09-19,1,54,vn
114450,1966-07-06,1,50,vn
111408,1981-09-29,1,11,vn
117478,1950-03-23,2,39,vn
122284,1985-11-24,1,24,vn
120170,1971-01-17,1,50,vn
126565,1971-10-15,1,7,vn
109565,1995-12-24,2,60,vn
118479,1962-03-25,2,28,vn
119521,1976-03-26,1,59,vn
111468,1974-03-04,1,32,vn
114829,2002-01-07,2,51,vn
125695,1967-04-27,1,50,vn
129400,1952-02-20,2,38,vn
114148,1993-01-07,1,34,vn
112746,1999-10-20,2,63,vn
121450,1977-12-23,1,36,vn
101131,1995-05-19,1,45,vn
116051,1999-03-12,1,14,vn
101781,1988-01-13,1,56,vn
125503,1975-10-07,1,4,vn
103597,1978-12-07,2,43,vn
122471,1959-08-23,2,53,vn
121891,1994-03-18,2,20,vn
127991,1972-11-20,2,3,vn
123770,1980-11-15,1,43,vn
102539,1980-11-03,2,19,vn
116573,2007-03-04,1,51,vn
127339,1952-05-14,1,37,vn
102479,1986-06-23,1,17,vn
103917,1956-08-28,2,7,vn
109111,1990-04-02,1,46,vn
115414,1966-06-06,2,31,vn
102749,1952-07-29,1,62,vn
128482,1978-03-31,2,21,vn
129831,1950-04-20,1,55,vn
102734,1954-11-05,2,63,vn
115889,1967-06-09,2,33,vn
124347,1988-03-07,2,36,vn
101126,1973-06-03,1,11,vn
111860,1992-06-15,1,27,vn
115872,1981-09-22,1,31,vn
129948,1989-02-12,2,37,vn
127203,1998-08-03,1,19,vn
126306,1953-10-23,1,39,vn
113112,2003-12-02,2,41,vn
128769,1968-12-22,2,26,vn
113892,1968-04-18,2,32,vn
120375,2004-02-15,2,40,vn
114464,1963-02-07,1,2,vn
124970,1990-04-28,2,44,vn
119993,1971-02-17,2,16,vn
109626,1993-02-15,2,31,vn
105862,1965-01-05,2,55,vn
108502,1954-07-31,1,61,vn
125312,1982-08-02,1,55,vn
118111,2001-12-14,1,40,vn
119588,1962-09-10,1,46,vn
119237,1990-07-22,2,46,vn
111611,2004-09-06,2,36,vn
102253,1966-12-18,1,57,vn
112338,1985-10-07,2,25,vn
121668,2008-05-20,1,15,vn
102018,1971-09-26,1,61,vn
103910,1970-06-13,2,62,vn
115268,1976-08-01,2,53,vn
106712,1981-05-02,1,48,vn
117610,2002-05-01,1,58,vn
108750,1980-01-05,2,54,vn
128948,1973-03-27,2,12,vn
103912,2001-07-21,1,37,vn
129031,1968-07-09,1,51,vn
118434,1957-08-15,1,7,vn
127999,1985-09-04,2,32,vn
115108,1978-11-17,2,61,vn
113609,2010-07-14,2,10,vn
105227,2009-05-20,1,37,vn
120123,2008-03-31,1,32,vn
102940,1987-05-30,2,58,vn
122025,1961-04-17,2,27,vn
125921,2009-12-17,1,13,vn
102910,1953-11-11,2,18,vn
106037,2004-06-20,2,37,vn
106216,1975-01-31,1,52,vn
105079,1999-10-27,2,5,vn
105363,1990-08-29,2,28,vn
107489,1957-09-22,1,38,vn
106631,1989-07-30,2,48,vn
115417,2010-09-02,2,28,vn
125380,1985-03-09,1,12,vn
116581,1969-06-16,1,6,vn
118830,1982-08-08,1,9,vn
125452,2009-02-25,1,13,vn
100137,1999-12-15,2,46,vn
125182,1952-07-20,1,43,vn
103943,1972-01-30,2,50,vn
102848,2006-01-13,1,9,vn
129560,1962-04-11,1,55,vn
112176,2007-05-01,1,56,vn
129978,1982-07-17,1,48,vn
117517,2009-08-10,2,34,vn
106841,2010-07-11,2,56,vn
105392,1993-11-19,1,15,vn
103982,1996-02-12,2,7,vn
100257,1997-11-07,1,46,vn
108743,1993-12-16,1,43,vn
119493,2009-11-06,2,4,vn
118368,1957-07-08,2,52,vn
102951,1987-11-08,1,18,vn
117432,1976-07-04,1,41,vn
106218,2007-07-01,1,60,vn
129562,2000-04-10,1,15,vn
116949,1982-06-27,2,61,vn
107653,2006-05-02,2,57,vn
127816,1984-12-31,2,62,vn
122773,1979-06-27,1,33,vn
124829,1999-04-21,2,11,vn
117392,1950-05-16,1,38,vn
125411,1986-03-18,1,33,vn
124335,1982-06-27,1,31,vn
105417,2005-02-01,1,27,vn
112855,1969-07-31,2,25,vn
124524,1983-12-17,2,61,vn
109929,2006-05-09,2,39,vn
119006,2006-04-21,1,33,vn
109846,1979-04-25,2,61,vn
108012,1957-04-09,2,21,vn
103027,1981-01-16,1,61,vn
125870,1980-11-15,1,52,vn
111965,1983-02-03,2,31,vn
108304,1973-02-17,1,24,vn
109557,1978-02-26,2,62,vn
127833,1953-12-15,1,62,vn
105214,1992-08-30,1,35,vn
121594,1993-10-12,2,28,vn
103641,2010-05-19,1,31,vn
102447,1951-04-26,2,43,vn
113151,2010-01-25,2,38,vn
128607,1983-11-18,1,40,vn
104123,2004-01-16,2,35,vn
108104,1961-07-24,1,53,vn
111502,1968-06-10,1,9,vn
115752,1988-09-01,2,12,vn
126957,2000-04-21,1,51,vn
105879,1972-07-18,1,6,vn
105705,1977-06-21,2,16,vn
106324,1990-11-21,2,60,vn
108149,2003-08-02,2,7,vn
105286,2001-02-11,1,21,vn
101003,1983-09-03,1,6,vn
115442,1968-03-08,2,54,vn
114592,1996-06-19,1,3,vn
125443,1968-12-27,2,29,vn
125259,1958-10-20,2,60,vn
128890,1956-05-07,1,55,vn
100911,1983-11-29,1,44,vn
103839,1967-06-13,1,60,vn
120549,1982-09-16,2,56,vn
103104,1978-08-29,1,13,vn
123189,1991-03-08,1,62,vn
113629,1965-09-16,2,15,vn
108453,1961-03-30,2,62,vn
107639,1963-01-24,2,48,vn
118952,1998-07-11,2,29,vn
109437,1950-12-30,2,54,vn
121953,2006-02-23,2,37,vn
112985,1965-11-24,1,14,vn
117410,1989-12-12,2,36,vn
111017,1950-02-22,2,7,vn
111432,1973-10-27,2,15,vn
111960,1975-10-18,2,5,vn
108749,1970-07-08,2,62,vn
106989,1970-04-10,2,43,vn
121255,1978-01-17,2,11,vn
102411,1960-05-09,2,55,vn
101207,1955-10-30,2,29,vn
119949,1957-03-18,1,15,vn
110221,1995-07-25,1,41,vn
114733,1986-09-29,2,5,vn
116515,1985-12-21,1,7,vn
106981,1983-01-16,1,7,vn
108437,2002-06-05,1,60,vn
115287,1960-12-09,2,33,vn
103470,1960-09-30,1,38,vn
110592,1975-11-14,1,7,vn
110954,2010-06-01,2,30,vn
125229,1958-09-09,1,9,vn
111592,1971-11-09,1,36,vn
102263,1981-07-14,1,6,vn
122419,2009-12-06,2,58,vn
113886,1991-10-12,2,12,vn
108415,1955-02-19,1,27,vn
111291,1980-07-14,1,2,vn
108001,1984-08-24,1,25,vn
119298,1966-04-26,1,38,vn
114104,1959-07-03,2,35,vn
109463,1991-04-16,1,60,vn
106891,2005-09-20,1,4,vn
125999,1962-08-16,2,19,vn
122462,1987-04-05,1,52,vn
102488,1952-12-06,2,55,vn
122895,2005-06-15,2,2,vn
110451,1980-09-10,2,1,vn
107896,1962-01-18,1,7,vn
111947,2007-02-05,1,48,vn
116533,1965-04-25,1,6,vn
119039,1952-12-05,2,12,vn
116580,1974-10-01,1,29,vn
128609,1995-11-20,2,29,vn
119304,1968-04-17,2,1,vn
108412,1990-09-07,1,39,vn
126448,2007-10-17,1,49,vn
129011,2000-07-13,2,58,vn
106335,1979-05-22,2,52,vn
104723,2004-10-27,2,25,vn
104362,1982-04-28,1,17,vn
127692,1977-11-13,1,20,vn
117531,2006-07-24,1,59,vn
121959,2009-07-07,1,29,vn
122400,1998-02-05,1,21,vn
114624,2004-07-22,1,16,vn
123160,1959-07-05,2,3,vn
124155,2002-07-26,1,18,vn
126704,1993-11-04,2,63,vn
104827,1971-01-20,1,3,vn
124038,1960-01-19,2,36,vn
105633,1972-01-08,2,48,vn
112345,1990-09-13,1,8,vn
129210,1992-10-24,2,3,vn
119945,1967-09-29,2,22,vn
115712,1996-11-21,2,14,vn
100035,1981-12-21,2,36,vn
117274,1994-04-25,2,54,vn
117942,1975-04-25,1,23,vn
126781,2004-01-25,1,30,vn
125940,1994-09-20,1,51,vn
121803,1967-01-17,2,3,vn
110764,1985-12-11,1,42,vn
128200,2003-05-02,1,22,vn
101823,2004-09-02,2,20,vn
120647,1989-01-12,2,28,vn
127353,1986-10-30,2,56,vn
102611,1994-01-04,1,54,vn
117871,1986-03-14,1,31,vn
112977,1956-11-22,2,62,vn
120726,1980-12-18,1,27,vn
105310,1992-12-30,1,9,vn
115756,1964-04-24,2,15,vn
124611,1961-08-11,1,1,vn
118516,1976-11-21,1,43,vn
100341,2009-09-01,2,23,vn
116397,1995-07-24,2,54,vn
114042,1986-03-12,1,17,vn
107305,1951-03-21,1,63,vn
117838,1989-01-13,2,53,vn
114527,1970-08-30,1,37,vn
126891,1976-02-19,2,62,vn
122480,1984-08-21,2,55,vn
109533,1955-01-24,1,5,vn
117065,1969-12-18,1,25,vn
106111,1951-06-16,2,21,vn
108956,1971-05-23,1,34,vn
104124,2008-10-31,2,57,vn
107542,1961-10-28,1,28,vn
123482,1977-10-29,2,33,vn
121004,1951-10-22,1,25,vn
100745,1952-02-19,1,7,vn
107357,1997-10-06,2,31,vn
121661,1981-05-13,1,56,vn
127514,1994-11-01,1,53,vn
120476,1996-07-04,2,42,vn
108728,1960-05-11,2,58,vn
110535,1962-01-06,1,36,vn
127283,1991-08-27,1,32,vn
100015,1952-08-08,1,61,vn
114744,1980-08-31,2,18,vn
109368,1984-01-14,2,15,vn
124508,1970-08-02,2,7,vn
123587,2001-01-20,1,19,vn
116764,1956-09-23,2,33,vn
101091,1987-11-16,2,2,vn
114924,1992-03-15,2,22,vn
102182,1954-11-11,1,30,vn
100451,2001-06-03,2,13,vn
113554,1998-10-11,2,53,vn
113515,1962-05-18,2,57,vn
125906,2007-03-29,1,41,vn
127091,1985-11-15,1,63,vn
121811,1975-11-07,2,6,vn
126107,1992-07-18,2,18,vn
113283,1971-11-20,2,9,vn
123243,2010-05-25,1,33,vn
114354,2005-05-09,1,23,vn
101229,1954-06-30,2,43,vn
127855,1969-12-24,1,5,vn
115545,1962-04-30,1,57,vn
103653,2004-11-08,1,28,vn
112456,1956-03-27,1,63,vn
128300,1988-08-31,1,33,vn
126916,1988-12-04,2,2,vn
104267,1990-10-22,2,39,vn
127988,1976-12-18,1,7,vn
116475,1971-02-03,1,50,vn
119659,1973-09-21,2,10,vn
115576,1958-04-20,2,9,vn
121451,1972-04-07,2,49,vn
112980,1989-12-07,2,24,vn
107153,1992-07-11,1,63,vn
110160,1951-10-05,1,38,vn
117984,1991-12-17,2,55,vn
114381,1999-08-07,1,14,vn
113070,1991-09-09,2,38,vn
118452,1958-04-19,2,21,vn
121433,1955-06-03,2,46,vn
118733,1989-08-26,2,6,vn
116060,1960-11-18,1,44,vn
121071,1963-02-12,2,9,vn
124759,1963-11-22,1,31,vn
127871,1961-06-28,1,49,vn
100616,1994-08-19,2,38,vn
117633,1952-06-27,1,18,vn
127403,1977-08-01,2,4,vn
124184,1987-04-03,2,61,vn
128740,2001-11-20,2,12,vn
118919,2005-07-06,2,5,vn
123857,1951-07-02,1,4,vn
109838,1972-12-08,1,62,vn
109264,1979-08-03,1,43,vn
110190,1975-02-12,2,10,vn
101528,1959-11-02,2,28,vn
116926,1953-01-05,2,41,vn
127817,2002-09-07,1,55,vn
105303,1997-11-15,1,1,vn
115670,1961-11-21,1,39,vn
127053,2010-09-13,2,9,vn
128287,1952-07-29,1,24,vn
115291,1961-01-27,2,21,vn
124698,1988-09-05,2,45,vn
123697,2009-05-27,1,9,vn
128320,1993-10-15,1,19,vn
126647,1954-01-15,1,3,vn
109715,1973-04-24,1,4,vn
114790,1981-11-18,1,45,vn
128510,1980-08-06,1,61,vn
115056,1977-10-01,1,43,vn
128953,1991-07-10,1,7,vn
112576,1952-01-21,1,19,vn
121555,1998-11-05,2,43,vn
117370,1961-11-21,1,36,vn
107069,1980-12-16,1,63,vn
115344,1976-03-02,2,54,vn
105882,1972-07-12,2,7,vn
106603,1953-01-06,2,5,vn
111606,1990-06-18,1,44,vn
118194,1968-02-20,2,42,vn
104914,1956-05-25,2,17,vn
129304,1973-01-27,1,58,vn
102538,2009-09-05,1,21,vn
129253,1985-08-23,2,61,vn
108401,2010-08-08,2,14,vn
114720,1999-09-26,1,25,vn
102592,1971-07-02,2,46,vn
123792,1953-10-21,1,4,vn
103455,1996-09-02,1,19,vn
127538,1971-11-14,1,16,vn
113537,2003-05-26,1,7,vn
102185,1966-02-12,1,4,vn
121504,1965-09-25,2,27,vn
122642,1986-04-13,1,13,vn
111456,1991-11-17,2,25,vn
111663,2009-06-14,1,38,vn
112704,1979-11-08,2,29,vn
123936,2001-12-12,2,9,vn
125009,1955-02-06,2,37,vn
127125,1988-03-08,2,21,vn
126068,1991-04-13,2,32,vn
105030,1961-01-07,1,55,vn
108393,1991-01-20,2,30,vn
123842,1980-04-21,1,34,vn
119225,1975-11-22,1,5,vn
121556,1991-10-12,2,2,vn
119317,1960-09-10,1,23,vn
102378,1979-10-25,1,55,vn
111685,1961-08-05,2,10,vn
118977,1967-06-27,2,48,vn
127808,2007-03-27,2,49,vn
127751,1961-11-23,1,22,vn
113284,2000-08-10,1,42,vn
123301,2010-11-16,2,24,vn
124941,1984-05-23,1,1,vn
112688,2006-03-11,1,3,vn
116488,1962-04-20,1,23,vn
125635,1960-05-14,1,19,vn
108111,1995-02-05,1,52,vn
121990,1973-06-17,2,33,vn
113039,1962-08-04,2,34,vn
110022,1974-06-04,1,24,vn
112402,1951-02-23,1,30,vn
102911,1966-07-16,1,23,vn
119961,1992-05-17,2,60,vn
128522,1983-10-17,2,59,vn
102613,1956-04-26,2,11,vn
111240,1958-07-17,2,24,vn
100279,1977-10-27,1,34,vn
110040,2001-08-18,1,17,vn
100156,1967-09-03,2,32,vn
106369,2006-09-30,2,41,vn
124994,1980-08-25,2,15,vn
128154,1981-09-30,2,2,vn
106964,1970-01-16,2,22,vn
119527,1977-06-23,2,40,vn
102365,1986-09-25,2,25,vn
100921,2005-05-30,2,36,vn
126823,1984-07-08,1,45,vn
122406,1971-12-15,1,57,vn
129344,1950-10-29,2,45,vn
124476,2005-05-05,1,36,vn
128944,2004-10-30,2,28,vn
120867,2002-12-05,1,49,vn
124743,1994-05-28,1,2,vn
122796,2008-11-14,2,30,vn
111348,1992-05-22,1,13,vn
113509,1988-05-16,2,52,vn
116316,1965-11-08,2,52,vn
100383,1998-09-13,2,28,vn
108284,1993-01-15,1,2,vn
111534,1984-11-12,1,62,vn
111554,1995-03-19,1,16,vn
116666,2008-01-03,1,54,vn
121278,1961-12-21,2,19,vn
104454,1961-08-26,2,5,vn
117547,1965-09-23,2,8,vn
116961,1998-08-02,1,43,vn
128810,1994-03-10,1,32,vn
103377,1985-09-07,1,5,vn
125482,1954-05-06,1,14,vn
129360,1950-03-21,1,1,vn
121508,1952-09-25,1,36,vn
110326,1968-02-25,2,38,vn
125618,1974-09-15,1,40,vn
108325,1990-07-19,2,61,vn
115061,1982-07-11,1,44,vn
125496,1956-03-17,1,13,vn
128778,1963-09-04,2,6,vn
115173,1989-07-06,2,61,vn
106472,1982-11-03,1,33,vn
100666,1968-11-13,1,56,vn
124479,2005-05-23,1,43,vn
120974,1997-01-12,1,51,vn
123926,1954-12-04,1,29,vn
129679,2009-12-26,2,41,vn
120563,1999-05-24,1,57,vn
121937,1987-03-01,1,30,vn
125429,1996-03-18,1,61,vn
109865,1986-02-11,2,62,vn
106559,1990-05-05,2,23,vn
125359,2009-08-02,1,20,vn
117870,1958-10-22,1,61,vn
112150,1962-12-14,2,61,vn
104518,1967-12-17,2,26,vn
111632,1953-01-22,1,26,vn
109133,2010-06-14,2,1,vn
102203,1981-02-23,2,20,vn
102274,1983-09-12,1,44,vn
123642,1953-04-14,2,21,vn
123673,1959-04-26,1,57,vn
129947,1997-04-18,2,56,vn
126931,1963-10-10,1,12,vn
101669,1959-01-09,2,60,vn
113243,1986-07-26,2,43,vn
129312,1961-03-29,1,51,vn
115282,1961-10-11,2,25,vn
116274,1968-10-14,1,35,vn
120203,1999-05-06,2,61,vn
106145,1974-10-21,1,28,vn
124834,1973-12-20,1,11,vn
105169,1961-04-10,1,56,vn
126262,1954-07-05,2,61,vn
111197,1964-11-16,2,35,vn
112241,1971-11-01,1,3,vn
126484,1974-04-26,1,23,vn
118621,1973-12-30,2,27,vn
128208,1951-01-15,1,1,vn
111338,1980-04-14,1,13,vn
127357,1986-07-09,1,6,vn
110931,2005-02-12,1,42,vn
103612,1997-11-06,1,40,vn
125096,1993-04-09,2,41,vn
117085,1972-01-28,2,44,vn
118673,1955-05-11,1,50,vn
108130,1967-01-31,1,36,vn
106668,1971-01-24,1,51,vn
100102,1976-03-18,1,63,vn
107427,2001-10-04,2,61,vn
109538,1974-01-06,1,52,vn
111957,1954-04-05,1,44,vn
111648,1964-01-12,2,56,vn
121954,1966-10-20,1,54,vn
128543,1958-06-25,1,59,vn
107932,1993-06-05,1,2,vn
127877,2009-09-04,2,30,vn
107208,1966-05-11,2,52,vn
111481,2001-10-03,2,37,vn
126055,2010-02-13,1,53,vn
111881,1960-04-13,1,29,vn
129436,1967-05-05,2,45,vn
112623,1988-01-14,1,13,vn
128621,1973-10-26,1,24,vn
110846,2001-05-24,1,4,vn
110712,2002-10-31,1,39,vn
108656,1966-04-28,1,39,vn
108795,1968-01-19,2,49,vn
115149,2010-11-20,1,10,vn
106487,1964-10-27,1,29,vn
110577,1979-01-15,1,20,vn
123929,1950-02-26,1,59,vn
113139,1963-09-12,1,50,vn
101915,1998-02-02,2,60,vn
122502,1999-01-28,1,26,vn
108861,1951-01-01,2,54,vn
117781,2008-04-18,1,42,vn
107491,1999-02-15,2,32,vn
115971,1972-09-14,2,27,vn
111060,1965-07-20,2,24,vn
116335,1959-05-14,1,29,vn
127784,1982-05-05,1,61,vn
128196,2008-08-13,1,43,vn
104229,1995-02-27,1,38,vn
119788,1991-09-13,2,58,vn
110144,1986-12-22,1,2,vn
108286,1992-11-03,1,17,vn
116574,1958-11-23,2,42,vn
116506,1952-12-22,1,7,vn
125692,2008-05-01,1,3,vn
120746,1982-10-09,2,53,vn
101523,1960-03-03,2,10,vn
111743,1988-04-23,1,10,vn
103486,1966-09-12,1,50,vn
125888,2007-10-06,1,5,vn
119205,1988-09-10,1,12,vn
103899,1965-06-27,1,22,vn
105570,2001-05-12,2,45,vn
120701,1967-05-18,1,63,vn
110805,1959-03-14,2,46,vn
125886,2007-02-25,2,11,vn
123838,2005-05-04,2,39,vn
101050,1984-03-20,1,42,vn
116040,1962-05-20,2,46,vn
123878,1984-07-07,1,22,vn
127878,1953-07-19,1,55,vn
118412,2000-08-09,1,3,vn
109674,1950-09-29,1,55,vn
102957,1962-08-10,2,12,vn
100975,1978-06-26,1,4,vn
107016,1961-11-09,1,23,vn
103691,1996-02-07,1,5,vn
116583,1987-10-14,2,31,vn
123938,1965-09-19,1,25,vn
129332,1994-03-25,2,44,vn
110048,1987-12-02,1,22,vn
107320,1989-12-03,2,57,vn
117308,2005-02-12,2,11,vn
127229,1999-06-09,2,36,vn
113220,1960-11-14,1,61,vn
101337,1999-09-22,2,4,vn
106504,1958-03-17,1,33,vn
126839,1967-08-31,2,52,vn
102235,2000-08-05,1,20,vn
109017,1967-05-19,1,9,vn
119218,1951-06-11,1,25,vn
103401,1969-10-22,2,32,vn
103616,1998-01-14,1,49,vn
106929,1956-08-02,1,34,vn
119110,1978-04-13,1,45,vn
106926,1965-04-08,2,37,vn
123280,1963-07-21,2,6,vn
127267,1996-09-09,2,38,vn
129128,1975-02-18,1,57,vn
115627,1977-04-19,1,11,vn
108053,1983-03-28,2,3,vn
103494,1979-07-10,1,53,vn
108257,1990-07-10,2,37,vn
125962,1963-06-15,2,15,vn
127065,2009-03-10,1,14,vn
108941,2000-01-22,1,28,vn
126771,1998-09-30,1,35,vn
107270,1972-08-22,2,53,vn
103805,1967-11-05,2,40,vn
106014,1971-07-09,1,46,vn
109523,1985-05-27,1,22,vn
118289,2004-07-08,2,20,vn
127674,1957-07-31,2,1,vn
103119,1970-09-19,1,27,vn
100854,1991-05-04,2,5,vn
128701,1991-09-13,1,52,vn
123118,2008-08-08,1,32,vn
118854,1979-05-16,1,7,vn
118352,1972-06-16,2,52,vn
122905,1952-05-12,1,40,vn
113814,2003-03-19,1,36,vn
119922,1981-08-07,2,8,vn
104549,1970-02-26,1,40,vn
100435,2007-03-20,1,47,vn
107064,1961-08-02,1,33,vn
106415,1984-12-21,2,21,vn
102303,1960-04-26,2,11,vn
117511,1968-03-27,1,23,vn
104611,1961-10-02,2,42,vn
121207,1974-08-07,1,7,vn
104927,2001-11-26,1,23,vn
102371,1985-03-01,2,13,vn
128843,1974-03-28,2,57,vn
118000,2001-05-28,1,35,vn
100281,1956-09-05,1,61,vn
125238,1961-09-05,2,47,vn
123299,1980-12-19,1,26,vn
103903,1956-07-15,1,30,vn
107185,1999-12-08,1,47,vn
120162,1977-07-01,2,19,vn
111206,2007-06-14,2,38,vn
117039,1990-03-18,2,55,vn
129144,1969-02-14,1,9,vn
128129,1992-11-11,1,49,vn
127529,1977-04-12,2,9,vn
122990,1981-04-21,1,53,vn
105275,1964-01-10,1,33,vn
125339,2009-12-12,2,3,vn
117326,1972-05-12,2,11,vn
129945,1955-12-25,2,5,vn
126649,1984-12-12,1,47,vn
120976,1954-09-28,2,32,vn
115790,2008-09-24,1,27,vn
114214,2000-03-25,2,15,vn
124756,1963-09-06,2,33,vn
108264,1951-06-04,2,38,vn
114993,1991-05-09,2,19,vn
119207,1960-03-21,2,50,vn
124485,1964-01-28,1,54,vn
100225,1966-09-05,1,5,vn
105574,1973-03-18,1,43,vn
118425,1950-02-26,1,63,vn
116169,1997-02-23,2,14,vn
124054,1972-08-18,2,33,vn
105374,1995-02-14,1,44,vn
103177,2000-04-21,2,45,vn
127800,1968-10-03,1,44,vn
126907,1977-03-13,2,62,vn
107226,2003-04-11,1,60,vn
100024,2009-02-23,1,19,vn
108933,2006-03-04,1,19,vn
103404,1968-05-02,2,38,vn
115470,1991-06-25,1,30,vn
102124,1968-07-08,1,1,vn
100740,1968-03-30,1,49,vn
112454,1986-07-06,1,10,vn
107884,1981-02-02,1,62,vn
127247,1979-06-29,2,38,vn
103259,2004-11-26,1,10,vn
113508,1996-12-07,1,14,vn
116426,1997-08-27,2,38,vn
117200,1985-01-11,2,49,vn
111458,1992-10-02,2,26,vn
106038,1953-02-25,1,24,vn
106837,1970-12-24,1,47,vn
114239,1996-07-18,1,38,vn
107757,1970-04-01,1,2,vn
125379,1963-10-04,1,57,vn
112608,2007-06-12,1,27,vn
112750,1977-07-10,1,60,vn
129362,1960-01-21,1,23,vn
102828,1991-01-29,2,5,vn
116897,1973-02-10,2,29,vn
109070,1990-04-17,1,16,vn
122799,1970-08-11,2,18,vn
116281,2009-12-29,1,45,vn
127196,2009-01-31,2,25,vn
107537,1984-12-20,1,14,vn
128164,2002-06-23,1,27,vn
122496,1956-11-26,1,1,vn
116606,1973-04-21,2,39,vn
123190,1975-08-14,2,28,vn
126168,1980-11-11,2,14,vn
117054,1953-09-06,2,7,vn
110722,2005-02-24,1,43,vn
109629,2008-09-09,2,23,vn
116482,1956-09-22,1,36,vn
123859,1996-07-27,1,46,vn
102372,2002-06-25,1,16,vn
121273,1961-08-02,1,43,vn
117394,2001-08-13,1,16,vn
116505,1978-06-25,1,50,vn
127987,1951-07-11,1,7,vn
122621,1987-04-20,2,28,vn
129349,2003-10-06,2,27,vn
113853,1996-05-14,2,46,vn
123490,1976-12-01,1,59,vn
106583,2004-08-18,2,18,vn
111445,1985-10-30,1,28,vn
109851,1961-12-01,2,48,vn
110300,2008-01-08,2,7,vn
104000,1965-09-22,2,29,vn
113014,1979-07-07,2,32,vn
103168,2004-06-01,1,39,vn
121302,2007-05-02,2,50,vn
127116,1968-02-02,2,39,vn
119202,1997-10-05,2,7,vn
126398,1970-10-23,1,20,vn
129684,1993-06-15,1,15,vn
112463,1965-10-13,1,51,vn
108091,1963-08-19,2,42,vn
115709,2009-05-16,1,3,vn
114172,1992-01-25,1,18,vn
103586,1961-09-10,2,12,vn
117789,1990-10-07,1,1,vn
117192,1964-12-23,1,42,vn
110588,1981-12-16,2,19,vn
109669,1969-12-03,2,2,vn
105877,1966-07-04,1,61,vn
127070,1951-03-22,2,15,vn
116899,1986-10-12,2,51,vn
115390,1988-05-21,1,31,vn
118949,1995-01-24,1,55,vn
111891,1951-12-13,2,45,vn
112042,2005-09-26,2,7,vn
102421,1999-06-17,2,38,vn
114871,1963-02-22,1,60,vn
112143,1963-05-10,1,4,vn
125697,1960-10-29,2,23,vn
128061,1974-06-22,1,10,vn
114106,2008-11-22,2,48,vn
116934,1957-03-19,2,2,vn
129865,1973-12-03,1,61,vn
105706,1992-11-12,2,29,vn
105497,1975-01-11,1,55,vn
102684,1951-07-04,2,52,vn
107615,1961-11-15,2,27,vn
118828,1961-06-12,1,55,vn
118877,1960-03-01,1,52,vn
103115,1975-11-24,2,49,vn
129448,1968-03-13,1,39,vn
116344,2002-12-09,1,59,vn
104814,1974-03-13,2,48,vn
108381,1997-03-23,1,47,vn
110857,1998-07-25,2,40,vn
119593,2007-11-13,2,47,vn
104158,1982-02-11,1,59,vn
125576,1971-09-07,1,39,vn
124271,1953-12-12,2,55,vn
113578,1966-11-04,2,60,vn
109666,2010-10-08,2,53,vn
126189,1999-09-04,1,22,vn
102490,1950-06-09,1,24,vn
109939,1962-06-17,1,56,vn
121363,2000-09-03,2,40,vn
121175,1952-08-10,1,8,vn
128107,1953-12-26,1,34,vn
103929,2007-03-10,2,63,vn
115541,2000-10-09,1,52,vn
104514,1993-05-12,2,44,vn
117766,1995-03-06,2,9,vn
126784,1982-10-28,1,49,vn
124338,1981-12-04,2,14,vn
103591,1977-06-07,1,16,vn
122164,1986-02-07,1,31,vn
127519,1998-03-15,1,48,vn
112773,2009-12-03,2,6,vn
120642,1974-05-11,2,45,vn
111545,1990-08-24,2,49,vn
107993,1991-05-24,2,10,vn
119944,1994-12-21,1,13,vn
109098,1995-04-08,2,39,vn
119273,1952-02-21,2,29,vn
104065,2009-09-23,2,29,vn
102123,1957-04-07,2,1,vn
111742,1959-08-16,1,12,vn
111193,1956-12-01,1,43,vn
126949,1990-08-11,2,6,vn
125278,1997-03-18,2,52,vn
122751,2006-03-30,1,31,vn
118156,2006-11-03,2,6,vn
124529,1968-03-30,2,18,vn
116266,1962-11-08,2,3,vn
128060,1955-06-17,2,44,vn
111304,1975-09-17,2,60,vn
119869,1991-05-26,2,52,vn
111139,1961-04-09,1,19,vn
105745,2001-02-17,1,29,vn
106898,1957-04-22,1,16,vn
129119,1963-10-16,1,31,vn
105139,1970-07-16,1,15,vn
128092,2008-02-28,1,40,vn
116058,1983-10-08,1,37,vn
129821,2004-02-17,1,59,vn
121015,1987-07-23,2,9,vn
128459,1984-07-15,2,47,vn
